,sn,command,date,crash_time,report_time,arrival_time,response_time,route,location,vehicle_no,vehicle_type,vehicle_cat,vehicle_make,vehicle_model,fleet_operator,name_of_driver,dl_no,causes,no_injured_male_adult,no_injured_female_adult,no_injured_male_child,no_injured_female_child,total_injured,no_killed_male_adult,no_killed_female_adult,no_killed_male_child,no_killed_female_child,total_killed,no_involved_male_adult,no_involved_female_adult,no_involved_male_child,no_involved_female_child,total_involved
567,5,RS11.22,12/02/2019,2123,2124,2125,1,OWO - AKR,KM 2 MADAS CLOSE ,KJA 89 XY & NO NOS,CAR & BIKE,2 COM,V/WAGEN & BAJAJ,TRANS & BOXERS,,,,DGD & LOC,1,0,0,0,1,0,0,0,0,0,12,0,0,0,12
568,1,RS11.23,08/02/209,11123,1132,1149,17,IKR - OWO,KM 13 ADEFARATI,JJJ 314 CX,CAR,PVT ,TYT,CAMRY,,,,SPV,3,1,0,0,4,0,0,0,0,0,3,1,0,0,4
569,2,RS11.23,18/02/2019,1425,1426,1428,2,IKR - OWO,100M JUBULEE RD.,"EL 356 ABC, XC 462 KAK & QY 745 KSF",CAR MINI BUS & BIKE ,3 COM,"TYT, SUZUKI & SUPRA","CAR, CARRY & BIKE",,,,BFL,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3
570,3,RS11.23,18/02/2019,1420,1421,1423,2,IKR - OWO,I109 M JUBELEE,"KTU 794 BD,  AYE 715 QD & NO NOS",CAR & 2 BIKE,PVT & 2 COM,TYT & 2 BOXERS,COROLLA & 2 BAJAJ,,,,BFL,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2
571,4,RS11.23,21/02/2019,1845,1840,1850,10,IKR - ISUA,KM 17 OKE IWARO,MKR 76 XB,BUS,COM,PGT,J5,,,,OVL,7,0,0,0,7,0,0,0,0,0,9,1,0,1,11
572,1,RS11.24,02/02/2019,1948,2010,2020,10,OND - AKR,"IGBOOJA, ALONG ILE OLUJI JUNCT.",AP 53 BWR & SGB 689 QA,CAR & BIKE,PVT & COM,TYT & BAJAJ,CAMRY & BIKE,,,,DGD,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2
573,2,RS11.24,10/02/2019,658,715,718,3,OND - AKR,IN FRONT OF FCMB,BDG783 XY,P/UP,COM,TYT,DYNA,,,,SPV,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3
574,3,RS11.24,10/02/2019,1158,1211,1228,17,OND - IPT,KM 14 AROGUN JUNCTION ,LRN 820 ZA,BUS,COM,TYT,PREVIA,,,,SPV,3,3,0,0,6,0,1,0,0,1,4,3,0,0,5
575,4,RS11.24,19/02/2019,1555,1604,1611,7,OND - ORE,KM 3 LAJE ROAD,ABJ 236 EX,JEEP,PVT,TYT,SIQUA,,,,SPV,1,1,0,0,2,1,0,0,0,1,2,1,0,0,3
576,1,RS11.25,02/02/2019,1023,1026,1030,4,IFON - BEN,KM 5 THICK,APR 896 AA & MUS 444 DD,CAR & JEEP,2 PVT,AUDI  & M/BENZ,80 & JEEP,,,,SPV & WOV,2,1,0,0,3,4,2,1,2,9,6,3,1,2,12
577,2,RS11.25,08/02/2019,1600,1602,1608,6,IFON - OWO,KM 6 OMI ALAFA,EKY 861 CD & XA 623 FFN,CAR & P/UP,PVT & COM,PGT & TYT,406 & CABSTER,,,,SLV & BDR,4,6,0,0,10,0,0,0,0,0,4,6,0,1,11
578,3,RS11.25,11/02/2019,720,730,740,10,IFON - BEN,KM 6.5 CERAMIC,BEN 664 RJ,JEEP,PVT,LEXUS,JEEP,,,,SPV & BRD,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2
579,4,RS11.25,25/02/2019,1420,1424,1429,4,IFON - OWO,150M FIWASAYE FILLING STATION,JJJ 594 EL & NO NOS,CAR & BIKE,PVT &  COM,TYT & QULINK,COROLLA & BIKE,,,,SLV & WOV,3,0,0,0,3,0,0,0,0,0,5,0,0,0,5
580,1,RS11.2,03/03/2019,1552,1555,1602,7,AKR - OND,KM 5 ADEBOWALE AREA,SMK 724 FK,CAR,PVT,TYT,CAMRY,,,,SPV,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
581,2,RS11.2,04/03/2019,2032,2036,2038,2,AKR - IPT,KM 1.5 IN FRONT OF AKAD FILLING STATION,JTA 431 XA & BRD 145 XA,2 CAR,2 COM,2 NISSAN,2 ALMERA,,,,WOV,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2
582,3,RS11.2,08/03/2019,1723,1724,1726,2,AKR - OWO,KM 4 AGBOGBO JUNCTION,HIT & RUN & NO NOS,BIKE,COM,TVS,BIKE,,,,SPV,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4
583,4,RS11.2,08/03/2019,156,222,230,8,AKR - OWO,KM 2 CHICKEN REPUBLIC ,HJA 396 XA & AAA 875 ET,BUS & CAR,COM & PVT,2 TYT,HIACE & PREVIA,,,,SPV,6,1,0,0,7,0,0,0,0,0,18,1,0,0,19
584,5,RS11.2,09/03/2019,1811,1817,1822,5,AKR - IPT,KM 2 BAYDUK FILLING STATION,APP 836 QC,BIKE,COM,HAOJUE,ELEGANT,,,,SPV,0,2,0,0,2,0,0,0,0,0,1,2,0,0,3
585,6,RS11.2,15/03/2019,1603,1604,1607,3,AKR - OWO,KM 1.6 SAMROCK FILLING STATION,AY 460 BDJ &? UMC 183 QB,CAR & BIKE,PVT & COM,TYT & DAYLONG,CAMRY & BIKE,,,,SPV,1,1,0,0,2,0,0,0,0,0,3,1,0,0,4
586,1,RS11.21,02/03/2019,1145,1147,1210,23,ORE - BEN,KM 35 ARMY CHECK POINT OFOSU,HIT & RUN ,TRL,COM,MACK,TRL,,,,SPV,0,0,0,0,0,0,1,0,0,1,2,1,0,0,3
587,2,RS11.21,04/03/2019,1000,1004,1008,4,ORE - LAG,KM 55 AJEBAMIDELE,BJE 46 LG,BUS,COM,PGT,J5,,,,SPV,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
588,3,RS11.21,05/03/2019,1520,1521,1525,4,ORE - BEN,KM 5 SHOWBOY,REE 096 VK,BIKE,COM,BAJAJ,BOXERS,,,,SPV,0,0,0,0,0,1,0,0,0,1,1,1,0,0,2
589,4,RS11.21,12/03/2019,1200,1210,1215,5,ORE - BEN,KM 35 ARMY CHECK POINT OPP LEVANS QUARRY,AE 425 KPP,BUS,PVT,TYT,PICNIC,,,,BFL,1,1,0,0,2,1,0,0,0,1,8,4,0,0,12
590,5,RS11.21,12/03/2019,1400,1410,1415,5,ORE - KTP,KM 12 STADIUM RD OKITI PUPA,GBA 043 VJ & NO NOS,2 BIKE,2 COM,BAJAJ & HAOJUE,BOXERS & SUZUKI,,,,WOV,3,0,0,0,3,0,0,0,0,0,4,0,0,0,4
591,6,RS11.21,13/03/2019,1930,1935,1940,5,ORE - LAG,KM 45 KAJOLA,FST 296 DF,JEEP,PVT,HONDA,CRV,,,,TBT,2,0,0,2,4,0,1,0,0,1,3,1,0,2,6
592,7,RS11.21,14/03/2019,945,950,955,5,ORE - LAG,KM 2 TRUE CLASS FAST FOOD,LND 618 AX & KSF 302 BT,2 CAR,COM & PVT,2 TYT,CAMRY & COROLLA,,,,BFL,2,0,0,0,2,0,0,0,0,0,4,0,0,0,4
593,8,RS11.21,15/03/2019,900,905,910,5,ORE - LAG,KM 53 ONITEA,AAA 537 XA,BUS,COM,TYT,SIENNA,,,,WOV,2,4,0,0,6,0,0,0,0,0,3,4,0,0,7
594,1,RS11.22,13/03/2019,1020,1022,1023,1,OWO - AKR,KM 1.5 OPP NIPCO FILLING STATION,NO NOS,BIKE,COM,BAJAJ,BOXERS,,,,DGD & LOC,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2
595,2,RS11.22,14/03/2019,1620,1625,1630,5,OWO - AKR,KM 7 SABO SHASHA,NO NOS,BIKE,COM,HAOJUE,SUZUKI,,,,DGD,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2
596,3,RS11.22,15/03/2019,1245,1300,1310,10,OWO - T/SHIP,KM 6 OPP SHANCERY HOTEL,FFN 188 XA & NO NOS,CAR & BIKE,2 COM,TYT & HAOJUE,PREVIA & SUZUKI,,,,0,0,0,0,0,0,1,0,0,0,1,10,2,0,0,12
597,1,RS11.23,14/03/2019,1635,1640,1659,19,IKR - ISUA,GBENGUS MOTOR AKUNGBA,GG 411 LND & NO NOS,BUS & BIKE,2 COM,V/WAGEN & BAJAJ,BUS & BOXERS,,,,SPV,0,0,0,0,0,1,1,0,0,2,2,1,0,0,3
598,1,RS11.24,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,1,RS11.25,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,1,RS11.2,02/06/2019,1953,2004,2011,7,AKR - OWO,KM 4 ADO JUNCTION BY PRAYER CHURCH,2 NO NOS,BIKE & CAR,COM & PVT,BOXERS & NISSAN,BAJAJ & PRIMERA,,,,SPV,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
601,2,RS11.2,08/06/2019,511,628,638,10,AKR - OWO,KM7 AFTER MOPOL BASE OSI JUNCTION,GGE 873 XM & YLA 25 MU,TRK & BUS,2 COM,DAF & TYT,TRK & BUS,,,,SPV & WOV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,1,RS11.21,08/06/2019,1520,1525,1533,12,ORE - LAG,KM 48 AGODOGUN ARERA,"BSK 403 XJ, SMK 972 XV, APP 247 XR, BDG 99 XV & NND 184 XH",4 TRK * TRL,5 COM,2 MARK ?& 3 M/BENZ,"TRL, TRL & 3 TRK",,,,DGD & SPV,2,0,0,0,2,0,0,0,0,0,8,13,0,0,21
603,2,RS11.21,09/06/2019,1348,1359,1412,13,ORE -OND,KM 2,EKY 574 CY &        EPE 247 XS,CAR & TRK,PVT & COM,TYT & M/BENZ,PICNIC &TRK,,,,SLV & LOC,6,3,0,0,9,0,0,0,0,0,6,3,0,0,9
604,3,RS11.21,16/06/2019,1320,1325,1330,5,ORE - LAG,KM 40,JJJ 293 ZH,BUS,COM,TYT,SIENNA,,,,SPV & WOV,4,1,0,0,5,0,0,0,0,0,6,1,0,0,7
605,4,RS11.21,25/06/2019,1420,1425,1430,5,ORE - LAG,KM 56,AKD 635 XV,BUS,COM,TYT,HIACE,,,,WOV,4,1,0,0,5,0,0,0,0,0,7,2,0,0,9
606,5,RS11.21,28/06/2019,1200,1210,1215,5,ORE - BEN,KM 20,FG 184A23 &        NDL 960 XA,P/UP & TRK,2 COM,TYT & HOWO,HILUX & TRK,,,,SPV,3,1,0,0,4,0,0,0,0,0,5,1,0,0,6
607,1,RS11.22,06/06/2019,1535,1540,1543,3,OWO - IKR,KM 5 IPELE JUNCTION,SMK 01 XR & ALI 35 WWW,BUS & CAR,COM & PVT,2 TYT,HIACE & CAR,,,,WOV & LOC,0,3,0,0,3,0,0,0,0,0,10,8,0,0,18
608,2,RS11.22,08/06/2019,2335,2350,2355,5,OWO - IKR,KM 10 WATERWORKS JUNCTION,DAV 118 AA & NO NOS,CAR & TRL,PVT & COM,NISSAN & HIT & RUN,SUNNY & HIT & RUN,,,,DGD & LOC,3,0,0,0,3,1,0,0,0,1,5,0,0,0,5
609,3,RS11.22,10/06/2019,1830,1857,1905,8,OWO - AKR,KM 12.5 AFTER EMURE,AKR 252 BC,CAR,PVT,TYT,COROLLA,,,,SPV,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
610,4,RS11.22,11/06/20191,1003,1033,1041,8,OWO - T/SHIP,KM 10 B4 EMURE JUNCTION,KJA 405 XL,BUS,COM ,FOTON,VIEW,,,,TBT,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
611,1,RS11.23,05/06/2019,1050,1054,1100,6,IKR - AJOWA,KM 2 AGBALUKU JUNCTION,NO NOS & EPE 538 DZ,BIKE & JEEP,COM & PVT,BOXERS & LANDCRUISER,BAJAJ & PRADO JEEP,,,,SPV,2,0,0,0,2,0,0,0,0,0,6,1,0,0,7
612,2,RS11.23,12/06/2019,1520,1523,1528,5,IKR - ADO,KM 2 OGBAGI,NO NOS & HIT & RUN,BIKE,COM,BOXERS,BAJAJ,,,,SPV,2,0,0,0,2,0,0,0,0,0,3,0,0,0,3
613,1,RS11.24,08/06/2019,1713,1721,1736,15,OND - AKR,KM 11 CENTRAL MOSQUE,LEL  828 VF,BIKE,COM,BOXERS,BAJAJ,,,,RTV,2,0,0,0,2,0,0,0,0,0,3,0,0,0,3
614,2,RS11.24,09/06/2019,1413,1421,1427,6,OND - AKR,KM 10 ITANLA,GBA 009 EQ & GGE 377 EC,2 CAR,2 PVT,HONDA & TYT,ACE 110 & AVALON,,,,SPV,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3
615,3,RS11.24,14/06/2019,613,621,629,8,OND - ORE,KM 6 ADEYE COLLEGE OF EDUCATION,AKR 183 ZN & BDR 219 XA,TNK & TRK,2 COM,2 BENZ,TIPPER & TRK,,,,SPV,2,0,0,0,2,0,0,0,0,0,3,0,0,0,3
616,4,RS11.24,17/06/2019,1649,1655,1707,12,OND - ORE,KM 4 LISA LUWA IFE ROUNDABOUT,LSD 966 ES & AKM 401 QJ,CAR & BIKE,PVT & COM,TYT & TVS,CAMRY & BIKE,,,,SPV,1,1,0,2,4,0,0,0,0,0,1,2,0,2,5
617,5,RS11.24,21/06/2019,1730,1754,812,18,OND - AKR,BOLORUNDURO,AG576FGB & WEN588QA,BUS & BIKE,PVT & COM,TYT & HAOJUE,PREVIA & ELEGANT,,,,SPV,0,1,0,0,1,0,0,0,0,0,2,2,0,0,4
618,1,RS11.25,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,1,RS11.2,22/07/2019,627,631,635,4,AKR - OWO,OPP MOBIL FILLING STATION,AKR 026 VD,BIKE,COM,TVS,BIKE,,,,TBT,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2
620,2,RS11.2,29/07/2019,401,405,410,5,AKR - T/SHIP,KM 4 FIRST BANK ROUND ABOUT ALAGBAKA,KRD 292 XQ,P/UP,PVT,TYT,HILUX,,,,SPV ,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
621,1,RS11.21,08/07/2019,731,731,743,12,ORE - LAG,KM 14 OMOTOSHO BRIDGE,XB 368 UKP & NO NOS,2 TRL,2 COM,2 DAF,2000 & 2000,,,,TBT & LOC,2,0,0,0,2,0,0,0,0,0,4,0,0,0,4
622,2,RS11.21,14/07/2019,1250,1251,1256,5,ORE - LAG,KM 5 MTN MAST,KTU 971 XV,BUS,COM,TYT,SIENNA,OZO BEST TRANSPORT,,,SPV & LOC,0,0,0,0,0,0,1,0,0,1,6,2,0,0,8
623,3,RS11.21,16/07/2019,420,425,430,5,ORE - LAG,KM 45 KAJOLA BRIDGE,KRD 456 XY,LUX  BUS,COM,M/BENZ,LUX BUS,GENESIS MOTOR,,,SPV & LOC,26,4,0,0,30,3,0,0,0,3,29,4,0,0,33
624,1,RS11.22,02/07/2019,32,35,38,3,OWO - IKR,600 M B4 OWO LOCAL GOVT. SECRETARIAT,FKJ 142 XX & TAK 828 XB,BUS & TRL,2 COM,YUTONG ZK & SHALMAN,BUS & TRL,,,,SPV & OBS,13,0,0,0,13,1,0,0,0,1,52,0,0,0,52
625,2,RS11.22,03/07/2019,901,922,931,9,OWO - AKR,KM 15 B4 AMURIN ,KER 142 XX,CAR,COM,TYT,PREVIA,,,,TBT,4,1,0,0,5,1,1,0,1,3,6,2,0,1,9
626,3,RS11.22,03/07/2019,1735,1806,1813,7,OWO - AKR,KM 12 AFTER EMURE ILE,WWW 226 MW,CAR,PVT,TYT,AVENSIS,,,,SPV,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
627,4,RS11.22,12/07/2019,1214,1218,1220,2,OWO - AKR,KM 1.28 NIPCO FILLING STATION,ANG 442 XA,BUS,COM,SUZUKI,MINI BUS,,,,SPV,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
628,5,RS11.22,13/07/2019,731,733,753,20,OWO - AKR,KM 25 B4 OGBESE,KJA 589 FH & AE 52 TUN,BUS & CAR,2 COM,TYT & NISSAN,SIENNA & PRIMERA,,,,SPV,1,3,0,0,4,1,1,0,0,2,3,4,0,0,7
629,6,RS11.22,15/07/2019,651,653,655,2,OWO - AKR,KM 5 B4 POLY GATE,AGL 969 XN & WWW 907 AE,TRK & CAR,2 COM,SCANIA & NISSAN,TRK & PRIMERA,,,,SPV & LOC,1,0,0,0,1,0,0,0,0,0,4,0,0,0,4
630,7,RS11.22,26/07/2019,1720,1738,1748,10,OWO - AKR,KM 12 AFTER EMURE ,KAK 417 XA & NO NOS,2 CAR,COM & PVT,NISSAN & TYT,ALMERA & COROLLA,,,,WOV,1,0,0,0,1,0,0,0,0,0,9,0,0,0,9
631,1,RS11.23,03/07/2019,530,535,600,15,IKR - OWO,KM 30 OSE-OBA,XLA 23 XB & FST 25 XC,BUS & LUX BUS,2 COM,TYT & M/BENZ,HIACE & LUX BUS,,,,SPV,13,1,0,0,14,0,0,0,0,0,43,8,0,0,51
632,2,RS11.23,04/07/2019,1230,1245,1315,30,IKR - ADO,KM 6 OGBAGI,SMK 19 DV,BUS,COM,TYT,SIENNA,,,,TBT,4,3,0,0,7,0,0,0,0,0,4,3,0,0,7
633,3,RS11.23,13/07/2019,2018,2020,2025,5,IKR -ISUA,KM 3 UGBE,2 NO NOS,TRK & BIKE,2 COM,TRK & BAJAJ,TRK & BOXERS,,,,SPV,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
634,4,RS11.23,19/07/2019,1940,1941,1943,2,IKR - OWO,100M INFRONT OF WEMA BANK,NO NOS,BIKE,COM,BAJAJ,BOXERS,,,,SPV,2,0,0,0,2,0,0,0,0,0,2,1,0,0,3
635,5,RS11.23,26/07/2019,950,951,953,2,IKR - OWO,KM 1 OPP POLARIS BANK,2 NO NOS & JJJ 203 CU,2 BIKE &  CAR,2 COM & PVT,2 BAJAJ & MAZDA,2 BOXERS & 626,,,,UPD,2,0,0,0,2,0,0,0,0,0,5,0,0,0,5
636,6,RS11.23,31/07/2019,213,235,256,21,IKR - OWO,KM 25 OBA AKOKO,LGB 539 XA & XC 680 BAU,BUS & TRL,2 COM,TYT & DAF,HIACE & TRL,,,,SPV,2,1,0,0,3,1,1,0,0,2,10,8,0,0,18
637,1,RS11.24,06/07/2019,1915,1930,1945,15,OND - ORE,KM 11 IGUSHI FRM IFE ROUND ABOUT,QEKY 502 XC & NO NOS,BUS & BIKE,2  COM,TYUT & HAOJUE,HIACE & SUZUKI,,,,SPV,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2
638,2,RS11.24,13/07/2019,709,711,721,10,OND - ORE,KM 17 IGBADO,JJJ 54 CH & SMK 405 DX,2 CAR,COM & PVT,V/WAGEN & HONDA,GOLF & ACCORD,,,,SPV,4,0,0,0,4,0,1,0,0,1,4,1,0,0,5
639,3,RS11.24,22/07/2019,627,631,635,4,OND - AKR,KM 1 AKINJAGUNLA,REL 135 WE & NO NOS,2 BIKE,2 COM,HONDA & TVS,2 BIKE,,,,SPV,1,1,0,0,2,0,0,0,0,0,2,1,0,0,3
640,4,RS11.24,23/07/2019,1726,1731,1741,10,OND - ORE,KM 22 IGBADO,EPE 199 XP & EKY 240 DU,BUS & CAR,COM & PVT,2 TYT,HIACE & VENZA,,,,SPV,6,0,0,0,6,0,0,0,0,0,16,0,0,0,16
641,1,RS11.25,05/07/2019,2150,2155,2159,4,IFON-OWO,KM5 OMIALAFA,BDG275CZ & KJA417,BUS & BIKE,COM & PVT,TYT & BAJAJ,PREVIA & BOXERS,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,2,RS11.25,27/07/2019,910,912,914,2,IFON-OWO,KM3 OMIALAFA,BURNT,TNK,COM,TNK,TNK,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,1,RS11.2,01/08/2019,925,930,938,8,AKR - IPT,KM 1 COOP COCOA ,NO NOS,CAR,PVT,TYT,CORLLA,,,,SPV,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2
644,2,RS11.2,02/08/2019,2115,2121,2134,13,AKR - T/SHIP,KM 4.5 WEXFORD COLLEGE,AY 181 AKR,CAR,PVT,NISSAN,MAXIMA,,,,SPV,1,1,2,0,4,0,0,0,0,0,1,1,2,0,4
645,3,RS11.2,29/08/2019,2232,2240,2248,8,AKR - T/SHIP,KM 15 BESIDE GOV'S OFFICE AKURE,AKD 919 FQ & LND 327 IN,2 CAR,2 PVT,TYT & LEXUS,CAMRY & 300,,,,SPV,1,0,0,0,1,0,0,0,0,0,7,0,0,0,7
646,1,RS11.21,02/08/2018,1010,1025,1040,15,ORE - OND,SABO MARKET JUNCTION ,"VM 308 KJA, NND 529 XA, GWA 591 YM & NO NOS","2 CAR, BUS TNK",2 PVT & 2 COM,"2 V/WAGEN, TYT & DAF","GOLF, BUS, GOLF & TNK",,,,SPV,1,1,0,0,2,0,0,0,0,0,18,11,0,0,29
647,2,RS11.21,12/08/2019,1015,1016,1017,1,ORE - BEN,KM 3,KET 17 EG,BUS,COM,TYT,HIACE,,,,SPV & LOC,1,0,0,0,1,0,0,0,0,0,9,6,0,0,15
648,3,RS11.21,12/08/2019,1445,1446,1450,4,ORE - BEN,KM4,KTP 586 RG,CAR,PVT,TYT,PICNIC,,,,SPV & LOC,1,0,0,0,1,0,0,0,0,0,8,3,0,0,11
649,4,RS11.21,15/08/2019,1627,1632,1637,5,ORE - LAG,KM 1,GGE 505 ZM,TRK,COM,TRK,TRK,,,,MDV & LOC,0,1,0,0,1,0,0,0,0,0,2,1,0,0,3
650,5,RS11.21,21/08/2019,948,1003,1015,12,ORE - BEN,NAROWI JUNCTION,KRD 974 MG,BUS,COM,TYT,SIENNA,,,,TBT,3,0,0,0,3,0,1,0,1,2,3,1,0,1,5
651,6,RS11.21,21/08/2019,1450,1450,1452,2,ORE - BEN,0,WER 266 ZZ,BUS,COM,TYT,HIACE,,,,SPV & LOC,3,11,0,2,16,0,0,0,0,0,3,11,0,2,16
652,7,RS11.21,28/08/2019,1202,1208,1222,14,LAG - ORE ,KM 22 EXPRESSWAY,EKY 553 XB & LND 479 XQ,TNK & BUS,2 COM,MACK & TYT,TNK,HIACE,,,LOC & SPV,3,8,0,0,11,2,0,0,1,3,5,8,0,1,14
653,1,RS11.22,09/08/2019,1830,1838,1858,20,OWO - AKR,KM 30 BOLORUNDURO JUNCTION,ENU 765 QF & NO NOS,BIKE & TRL,2 COM,HAOJUE & TRL,BIKE & TRL,,,,SPV,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2
654,2,RS11.22,13/08/2019,1306,1308,1311,3,OWO - IKR,KM 1  BESIDE SCHL OF BLIND,ABS 206 XA & KAA 126 VW,TRK & BIKE,2 COM,SHACMAN & BAJAJ,F2000 & BOXERS,,,,SPV & BRD,0,0,0,0,0,0,0,1,0,1,3,1,1,0,5
655,3,RS11.22,16/08/2019,620,643,648,5,OWO - IKR,KM 11 WATER WORKS ,FKL 178YE & MUS 129 ,TRK & BUS,2 COM,DAF &TYT,TRK & BUS,,,,SOS & SPV,1,0,0,0,1,0,0,0,0,0,10,3,0,0,13
656,4,RS11.22,22/08/2019,852,900,915,15,OWO - AKR,KM 28 BEFORE OGBESE BRIDGE,ALK 583 XA & FGB 729 XA ,BUS & TRK,2 COM,TYT & MAN 220,HAICE & TRK,,,,SPV & LOC,10,0,0,0,10,1,0,0,0,1,12,0,0,0,12
657,5,RS11.22,30/08/2019,1017,1026,1038,12,OWO - AKR,KM 28 BEFORE OGBESE BRIDGE,KAK 845 XA & KSF 792 AJ,BUS & CAR,COM & PVT,2 TYT,HAICE & CAMRY,,,,TBT & LOC,7,3,0,1,11,1,0,0,0,1,8,4,0,1,13
658,1,RS11.23,02/08/2019,1742,1746,1800,14,IKR - OWO,KM 15 AKUNGBA,ARD 15 BJ & NO NOS,2 CAR,2 PVT,TYT & V/WAGEN,AVENSIS & GOLF,,,,SPV,4,0,0,0,4,0,0,0,0,0,4,0,0,0,4
659,2,RS11.23,06/08/2019,800,810,835,25,IKR - AJW,KM 25 IGEDEGEDE BRIDGE,JB 433 WA,BUS & TRK,COM,MAZDA,BUS,,,,SPV,3,0,0,0,3,1,0,0,0,1,4,0,0,0,4
660,3,RS11.23,07/08/2019,436,442,447,5,IKR - ISUA,410 METERS ,BRT 99 XA  UNKNOWN,BUS & TRK,2 COM,PGT,J5,,,,SPV,9,0,0,0,9,0,0,0,0,0,23,1,0,0,24
661,4,RS11.23,08/08/2019,1120,1125,1140,15,IKR OWO,KM 25 OBA AKOKO,AKD 232 XC & USS 52 XA,BUS & TNK,2 COM,DAF & TYT,TNK& HAICE,,,,SPV ?& LOC,2,5,0,0,7,0,0,0,0,0,5,13,7,8,33
662,5,RS11.23,17/08/2019,1920,1925,1940,15,IKR - OWO,KM 25 OSE OBA AKOKO,XE 201 AKD,TRL,COM,HOWO SINO,TRL,,,,SPV & LOC,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3
663,6,RS11.23,24/08/2019,1046,1049,1053,4,OKA - AKUNGBA,KM 7 IWARO OKA AKOKO,TANK,TRL,COM,DAF,TRL,,,,BFL,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
664,1,RS11.24,08/08/2019,914,948,957,9,OND - AKR,KM 11 IFE ROUND ABOUT,XQ 974 AGL & ABC 793 ZV,BUS & P/UP,2 COM,2 TYT,HIACE & CABSTER,,,,SPV,1,1,0,0,2,0,1,0,0,1,11,7,0,0,18
665,2,RS11.24,24/08/2019,1542,1545,1600,15,OND - AKR,KM 12 BOLORUNOKU IFE ROUND ABOUT,LND 648 FM & KRD 868 BP,BUS & CAR,2 PVT,TYT & V/WAGEN,PICNIC & GOLF,,,,SPV,3,1,0,0,4,0,0,0,0,0,3,1,0,0,4
666,1,RS11.25,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,2,RS11.25,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,1,RS11.2,01/09/2019,958,1003,1008,5,AKR - OWO,KM 2 ONYARUGBULEM JUNCTION,KTP 821 RG & NO NOS,BUS & BIKE,2 COM,TYT & BAJAJ,IPSUM & BOXERS,,,,LOC,0,1,0,0,1,0,0,0,0,0,3,2,1,0,6
669,2,RS11.2,05/09/2019,1155,1205,1212,7,AKR - OWO,KM 6 POWERLINE SHASHA,APP 456 CH & FF 857 WV,CAR & BIKE,PVT & COM,TYT & TVS,CAMRY & BIKE,,,,SLV,1,0,0,0,1,2,0,0,0,2,3,0,0,0,3
670,3,RS11.2,05/09/2019,2115,2120,2125,5,AKR - OWO,KM3 OLUFORM AKURE,FGB 454 XB & XC 607 KJA,CAR & TRK,PVT & COM,NISSAN & MACK,ALMERA & TIPPER,,,,SPV,0,1,0,0,1,0,0,0,0,0,3,2,0,0,5
671,4,RS11.2,06/09/2019,915,935,947,12,AKR - IPT,KM 25 IGBARA OKE,AAA 261 FB & JHN 285 XA,CAR & BUS,2 COM,HONDA & TYT,CROSS TOUR & HAICE,,,,SPV & WOV,8,11,0,0,19,0,0,0,0,0,10,11,1,2,24
672,5,RS11.2,07/09/2019,528,601,605,4,AKR - OWO,OPP NNPC MEGA STATION,LSR 652 CQ & ,CAR,PVT,NISSAN ,XTERRA,,,,SLV & LOC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
