key_0,location,vehicle_no,vehicle_type,vehicle_cat,vehicle_make,vehicle_model,no_injured_male_adult,no_injured_female_adult,no_injured_male_child,no_injured_female_child,total_injured,no_killed_male_adult,no_killed_female_adult,no_killed_male_child,no_killed_female_child,total_killed,no_involved_male_adult,no_involved_female_adult,no_involved_male_child,no_involved_female_child,total_involved,month,day,year,report_minus_crash,arrival_minus_crash,arrival_minus_report,no_automobile,hour,route:from,route:to,BDR,BFL,BRD,DAD,DGD,DOT,DUI,FEV,FQT,FTG,FTQ,LOC,LSV,MDV,OBS,OTH,OVL,ROB,ROV,RTV,RUN,SLV,SOS,SPV,TBT,TYB,UPD,WOT,WOV
213,KM 10 AFTER KARA,SLK 184 XA & NO NOS,BUS & TRL,2 COM,TYT &N TRL,HIACE & TRL,3.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,13.0,4.0,0.0,0.0,17.0,9,19,2017,900,1500,600,2,2,AKR,IPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
644,KM 7 IGBARA OKE,FG 430 V01 & NO NOS,2 TRK,GOV & COM,IVECO & MAN DIESEL,2 TRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9,14,2019,1020,1800,780,2,13,AKR,IPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
108,KM 13 OWENA,NND 855 AA & EPE 96 BG,CAR & BUS,PVT & COM,2 TYT,COROLLA & HIACE,9.0,6.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,1.0,16.0,9,4,2017,120,1320,1200,2,17,OND,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
219,KM 6 AFTER TOLL GATE,"GDD 609 XA, AAA 429 DD, FGE 634 XA & NO NOS","BUS, CAR, & 2 TRL",PVT & 3 COM,"2 TYT,  DAF & HOWO SINO","HIACE, PREVIA, 95, & TRL",2.0,3.0,2.0,0.0,7.0,1.0,1.0,0.0,0.0,2.0,13.0,11.0,2.0,0.0,26.0,9,16,2017,120,360,240,4,12,ORE,LAG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,KM1.5 NNPC MEGA STATION,AKR 397 AT & WWW 405  AA,2 CAR,2 PVT,2 NISSAN,2 ALMERA,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,9,23,2016,120,180,60,2,18,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,KM 13 ERO JUNT,"FKJ 611 XB, KNR 377 XA & GED 81 XA",3 BUS,2 COM & PVT,2 TYT & IZUZU,"HIACE, PICNIC & BUS",3.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,3.0,8.0,5.0,0.0,1.0,14.0,9,18,2016,1380,2100,720,3,16,AKR,IPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
821,KM 1 OLOKO JUNCTION,SMG 556 ZR & LSR 291 FW,TRL & CAR,COM & PVT,TYT & DAF,TRL & MATRIX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,9,6,2020,300,600,300,2,16,AKR,IPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
623,KM 30 BOLORUNDURO JUNCTION,ENU 765 QF & NO NOS,BIKE & TRL,2 COM,HAOJUE & TRL,BIKE & TRL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,9,8,2019,480,1680,1200,2,18,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
822,"KM 1 OPP FINGER PRINT HOTEL, OBA ILE RD AKURE",KZR 108 ST & AKR 306 RS,TRK & CAR,COM & PVT,HOWO & TYT,SINO & CAMRY,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,9,5,2020,420,900,480,2,17,AKR,T/SHIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
220,KM 5 B4 MTN MAST,GOD 442 YD,BUS,PVT,V/WAGEN,BUS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9,24,2017,420,720,300,1,8,ORE,LAG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,KM 21 OKIA  VALLEY,JMA 59 XA,BUS,COM,TYT,HIACE,13.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,1.0,21.0,9,12,2016,240,1020,780,1,6,IKR,ISUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
560,KM 2 BAYDUK FILLING STATION,APP 836 QC,BIKE,COM,HAOJUE,ELEGANT,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,9,3,2019,360,660,300,1,18,AKR,IPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
222,200M CLOSE TO NIPCO FILLING STATION,LSD 818 XE,TRL,COM,M/BENZ,ATECO TRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,9,9,2017,360,480,120,1,14,OWO,AKR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
370,KM 18 EGUSIN VILLAGE ,DUT203XA,TRK,COM,IVECO ,TRK,7.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,18.0,9,4,2018,1380,1860,480,1,12,ONDO,ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
223,KM 4 TISCO,KSF 416 XE,TRK,COM,SCANIA,TRK,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,9,21,2017,300,600,300,1,10,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,KM 1,"AP 703 NND,  NND 505 HV & NO NOS","BUS, CAR & BIKE",2 PVT & COM,"NISSAN, V/WAGEN & HAOJUE","QUEST, GOLF & SUZUKI",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9,24,2017,720,1200,480,3,9,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
784,KM 4 BEFORE POLY 1ST GATE,KTU 954 GD,BUS,COM,TYT,SIENNA,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,7.0,9,8,2020,120,300,180,1,16,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
289,KM 12 AMURIN,MUS 284 BJ,CAR,PVT,TYT,COROLLA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9,7,2018,300,600,300,1,10,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14,KM 4 POLY GATE,"LES 112 AA, MC 806 AAA & XL 796 AKR",2 CAR & BUS,2 PVT & COM,"NISSAN, TYT & FORD","ALMERA, COROLA & EXPERT",0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,10.0,9,23,2016,420,600,180,3,13,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,KM 11 OBA ILE JUNCT.,NND 957 AE & FKJ 146 XG,JEEP & BUS,PVT & COM,2 TYT,HIGHLANDER & HIACE,2.0,4.0,2.0,2.0,10.0,1.0,0.0,0.0,0.0,1.0,8.0,6.0,2.0,2.0,18.0,9,1,2017,300,900,600,2,8,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
227,KM 12 AYEGUNLE IDOFIN,LSR 272 XK & QB 148 JMU,TRL & BIKE,2 COM,FOTON & HAOJUE,TRK & SUZUKI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,9,15,2017,120,660,540,2,18,IKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
652,KM 35 LEVANT CONST COMP,FEE 712 XA & KSF 834 XW,2 BUS,2 COM,VANETTE & TYT,BUS & HIACE,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,2.0,2.0,21.0,9,16,2019,300,600,300,2,13,ORE,LAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
234,KM 2 LIVE TV,NND 854 XA & KJA 465 TN,2 CAR,COM & PVT,V/WAGEN & HONDA,GOLF & ACCORD V-TEC,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0,11.0,9,19,2017,1500,1980,480,2,9,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
643,KM 2 ONYARUGBULEM JUNCTION,FST 112 XX (HIT & RUN),TRL,COM,DAF,TRL,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9,13,2019,240,600,360,1,11,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,KM 2.5 AFTER ARMY CHECK POINT,SMK 222 DQ ,CAR,PVT,TYT,CAMRY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9,23,2016,120,180,60,1,9,IFON,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
655,UJIMA JUNCTION IYERE,RSH 440 ZA & NO NOS,BUS & BIKE,2 COM,TYT & BAJAJ,SIENNA & BOXERS,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,9.0,9,9,2019,420,1080,660,2,17,OWO,T/SHIP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
645,INFRONT OF FUTA NORTH GATE,AKR 164 VR,BIKE,COM,HONDA ,BIKE,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9,15,2019,60,180,120,1,9,AKR,IPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
646,INFRONT OF NNPC ,AT 784 AKR & XA 226 FSK,CAR & BUS,PVT & COM,HONDA & PGT,ACCORD & J5,5.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,7.0,9,20,2019,420,900,480,2,21,AKR,OWO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
653,KM 46 ADEWUNLE AREA,AKL 930 YY & FGB 747 XA,BUS & TRL,2 COM,TYT & MAN DIESEL,HIACE & TRL,2.0,3.0,2.0,0.0,7.0,3.0,2.0,0.0,0.0,5.0,6.0,5.0,2.0,0.0,13.0,9,17,2019,300,900,600,2,7,ORE,LAG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
647,OYIN BEFORE BOLORUNDURO,AGL 539 XL,BUS,COM,NISSAN,BUS,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,9,22,2019,1500,2100,600,1,18,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
377,ILE - ILA,BB 328 AKR,CAR,PVT,V/WAGEN,GOLF,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,9,4,2018,600,1200,600,1,7,IMORU,ARIMOKIJA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,KM 4 QUARTER GUARD,NO NOS,BUS,PVT,TYT,SIENNA ,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9,25,2016,300,600,300,1,4,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
290,KM 3 NASFAT,EA 50 GGE,BUS,PVT,TYT,HIACE,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,9,7,2018,540,660,120,1,21,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
789,"KM 1 OPP RIGHT FOUNDATION, SCHL UGBE AKOKO",KAK 645 AE,CAR,PVT,TYT,CAMRY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10,8,2020,300,600,300,1,23,IKR,ISUA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,KM  2 ODORUWA BRIDGE IKR,DBT 293 XA,TRL,COM,HOWO,TRL,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,10,6,2017,780,1140,360,1,22,IKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
864,KM 6 INDIGO,KJA 870 GE & AYE 308 QF,CAR & BIKE,PVT & COM,TYT & BOXERS,COROLLA & BAJAJ,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,10,3,2020,420,780,360,2,15,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
204,KM 1 IKOJA BEND,JJJ 639 XL & AGL 263 XD,TNK & BUS,2 COM,MACK & PGT,TNK & J5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,10,8,2017,120,420,300,2,20,IKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,KM 4 TAMAK FILLING STATION,REL 834 XA,BUS,COM,HYUNDAI,BUS,1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,10,3,2020,420,960,540,1,5,ORE,BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148,KM 1 ROAD BLOCK,FKJ 240 XC & LSD 715 FG,BUS & CAR,COM & PVT,TYT & HONDA,HIACE & ACCORD,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,10.0,10,6,2017,600,900,300,2,1,AKR,OWO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,"KM 1 OPP MUMMY'S PLACE NURSERY & PRY SCHL, OBAILE RD, AKURE",FKJ 738 CH & WEN 249 WT,CAR & BIKE,PVT & COM,TYT & TVS,CAMRY & BIKE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,10,5,2020,1320,1680,360,2,17,AKR,T/SHIP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
824,"KM 3 ODA RD, AKURE","ANG 777 AA, CW  625 JJJ &  NO NOS",3 CAR,3 PVT,"TYT, BMW & NISSAN","CAMRY, BMW & ALMERA",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,7.0,10,5,2020,1620,2280,660,3,20,AKR,ODA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171,KM 11 OLOKUTA PRISON AREA,ABJ 325 AQ & FC 534 LSR,2 CAR,2 PVT,TYT & V/WAGEN,CAMRY & GOLF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,10,7,2017,1200,2100,900,2,16,AKR,OND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
761,KM 9 AGO PANU,BGT 468 XA,BUS,COM,TYT,HIACE,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,10,11,2020,180,420,240,1,15,OWO,IKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
226,KM 22 EPINMI,"MUS 623 AV, KUJ 86 ZF, FKJ 608 DZ & ABC 626 GB",3 BUS & CAR,4 PVT,4 TYT,"2 SIENNA, HIACE & CAMRY",3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,1.0,27.0,10,9,2017,300,900,600,4,15,IKR,ISUA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,KM 11 ELEGBEKA,BDJ 220 ZY,TRK,COM,IVECO,TURBO STAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,10,11,2020,180,420,240,1,8,IFON,OWO,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,KM 1 OPPOSITE PRIMUS WATER,JJJ  28 FQ,CAR,PVT,LEXUS,E30,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,10,8,2020,120,180,60,1,19,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
233,KM 3 CIVIC CENTER,BC 632 QF,CAR,PVT,TYT,PREVIA,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,10,9,2017,720,1740,1020,1,22,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,KM 10 OBA ILE,SMK 528 XG & YA 49 MUS,TRK & CAR,PVT & COM,MACK & TYT,TRK & PREVIA,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,10,9,2017,300,900,600,2,21,AKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
678,AFTER NAROWI,AKU 03 YU & RU 526 FZE,BUS & TRK,2 COM,TYT & MARK,HAICE & TRK,0.0,4.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,13.0,10,20,2019,960,1740,780,2,12,ORE,LAG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,KM 9 PELE ,NND 437 VJ,BIKE,COM,BAJAJ,BOXERS,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,10,10,2019,600,1380,780,1,7,OND,IFE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
695,KM 5 NEPA,HIT & RUN,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,10,20,2019,780,1560,780,0,6,OND,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
308,KM 13 OWENA,ABC 134 ZV & LND 299 XU,2 BUS,2 COM,2 TYT,2 SIENNA,3.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,10.0,10,6,2018,240,480,240,2,13,AKR,IPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
667,KM 12 GBAGBE FROM IFE ROUNDABOUT,USL 736 TP,CAR,PVT,TYT,PRIVIA,5.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,7.0,10,9,2019,780,1560,780,1,10,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
301,KM 0.2 OPP JOHNDECK FILLING STATION ARIGIDI,ANG 516 AA & NO NOS,P/UP & TNK,2 COM,TYT & BEDFORD,P/UP & TNK,5.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,8.0,10,7,2018,780,1080,300,2,19,IKR,AJOWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
582,KM 12.5 AFTER EMURE,AKR 252 BC,CAR,PVT,TYT,COROLLA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10,6,2019,1620,2100,480,1,18,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
694,KM 14 AWOYAYA,KTU 706 BW,CAR,COM,SARON,GOLF,1.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,8.0,10,10,2019,1440,2400,960,1,3,OND,ORE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
690,KM 10 AKUNGBA,SAG 330 XA,BUS,COM,TYT,HAICE,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,19.0,10,25,2019,180,780,600,1,8,IKR,OWO,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,KM 10 OPP VIO OFFICE,KSF 805 XS,BUS,COM,FOTON,BUS,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,10,19,2019,360,960,600,1,11,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
685,KM 17 AMURIN,LSR 349 XY & XA 83 WNR,LUX BUS & TRL,2 COM,YUTONG & DAF,ZK612001 & TRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,42.0,10,23,2019,0,780,780,2,7,OWO,AKR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,KM 29 OFOSU AXIS,NO NOS,TRL,COM,MACK,TNK,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,10,7,2018,2820,4260,1440,1,16,ORE,BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
379,300M AYUS FILLING STATION,HIT & RUN,HIT & RUN,HIT & RUN,HIT & RUN,HIT & RUN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,10,5,2018,720,1200,480,0,6,AKR,IPT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
689,KM 5 UGBE JUNCTION GENERAL HOSPITAL JUNCTION,45W-75FG & NO NOS,JEEP &  BIKE,GOV  & COM,TYT & BAJAJ,LAND CRUISER & BOXERS,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,10,23,2019,300,660,360,2,12,IKR,ISUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
688,KM 5 UGBE JUNCTION GENERAL HOSPITAL JUNCTION,LSR 921 FP & NO NOS,CAR & BIKE,PVT & COM,TYT & JINCHENG,CAMRY & BIKE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,10,21,2019,300,1200,900,2,14,IKR,ISUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
687,KM 6 IWARO OKA,YKF 960 XA,TRK,COM,SHACMAN,TRK,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,10,19,2019,300,1020,720,1,11,OKA,AKUNGBA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,KM 6 ILARA JUNCTION,TOO 111 YB,TRK,COM,DAF,TRK,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,10,5,2018,180,300,120,1,9,AKR,IPT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
439,KM 19 MOPOL CHECK POINT OBA AKOKO,DY 847 SPR & BE 821 AKR,2 CAR ,2 PVT,MAZDA & NISSAN,323 & PREVIA,8.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,13.0,10,3,2018,180,1080,900,2,15,IKR,OWO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
